FlowID,Packets,TotalBytes,AvgSize,StdDevSize,BPS,IAT_ms,Duration_s,SYN,ACK,FIN,PSH,RST,URG
149.171.126.9:80-59.166.0.8:59308,32,12364,386.38,531.87,12237.45,32,1.0103,4,30,4,10,0,0
149.171.126.7:6881-59.166.0.8:21244,34,3728,109.65,88.55,204644.01,0,0.0182,4,32,4,12,0,0
149.171.126.9:6881-59.166.0.8:11372,170,124232,730.78,697.87,1400254.73,0,0.0887,4,168,4,62,0,0
149.171.126.2:51199-59.166.0.6:3575,20,9568,478.40,628.42,2198529.41,0,0.0044,4,18,4,4,0,0
149.171.126.16:514-175.45.176.2:1984,2,182,91.00,0.00,20222222.22,0,0.0000,0,0,0,0,0,0
149.171.126.5:53-59.166.0.9:14322,4,356,89.00,8.00,350738.92,0,0.0010,0,0,0,0,0,0
149.171.126.0:39163-59.166.0.0:11478,114,50120,439.65,576.77,2205694.67,0,0.0227,4,112,4,54,0,0
149.171.126.0:5190-59.166.0.0:23559,36,3774,104.83,105.47,862825.79,0,0.0044,4,34,4,14,0,0
149.171.126.4:64585-59.166.0.2:22489,92,34692,377.09,533.00,1246568.45,0,0.0278,4,90,4,44,0,0
149.171.126.14:520-175.45.176.3:41301,2,1096,548.00,0.00,109600000.00,0,0.0000,0,0,0,0,0,0
149.171.126.6:6881-59.166.0.8:49645,34,3728,109.65,88.55,207353.02,0,0.0180,4,32,4,12,0,0
149.171.126.7:6881-59.166.0.5:56835,672,572422,851.82,703.47,248279.91,3,2.3056,4,670,4,240,0,0
149.171.126.9:6881-59.166.0.2:55496,1286,1139484,886.07,699.85,193709.78,4,5.8824,4,1284,4,468,0,0
149.171.126.10:111-175.45.176.2:24348,18,1206,67.00,17.62,1335.64,53,0.9029,4,16,4,0,0,0
149.171.126.0:31063-59.166.0.1:32876,82,25304,308.59,483.52,2134998.31,0,0.0119,4,80,4,38,0,0
149.171.126.9:53740-59.166.0.5:49404,20,9568,478.40,628.42,914547.89,0,0.0105,4,18,4,4,0,0
149.171.126.7:80-59.166.0.6:52497,1078,1122884,1041.64,674.34,170606.78,6,6.5817,4,1076,4,372,0,0
149.171.126.7:6881-59.166.0.5:38985,34,3728,109.65,88.55,267758.39,0,0.0139,4,32,4,12,0,0
149.171.126.2:5190-59.166.0.7:32229,100,24428,244.28,408.38,56804.28,4,0.4300,4,98,4,48,0,0
149.171.126.1:111-59.166.0.8:2998,8,1000,125.00,33.00,220750.55,0,0.0045,0,0,0,0,0,0
149.171.126.1:25-59.166.0.4:1049,92,41942,455.89,620.06,95782.05,4,0.4379,4,90,4,36,0,0
149.171.126.4:22-59.166.0.8:65197,120,15858,132.15,161.11,12080.06,11,1.3127,4,118,4,58,0,0
149.171.126.0:6881-59.166.0.1:47375,34,3728,109.65,88.55,204610.32,0,0.0182,4,32,4,12,0,0
149.171.126.4:4932-59.166.0.1:6829,86,29706,345.42,515.31,766606.45,0,0.0387,4,84,4,40,0,0
149.171.126.6:80-59.166.0.7:47011,32,12364,386.38,531.87,11292.45,35,1.0949,4,30,4,10,0,0
149.171.126.4:53-59.166.0.9:63300,4,388,97.00,8.00,376333.66,0,0.0010,0,0,0,0,0,0
149.171.126.8:53-59.166.0.6:28015,4,388,97.00,8.00,373795.76,0,0.0010,0,0,0,0,0,0
149.171.126.9:53-59.166.0.0:14833,4,388,97.00,8.00,366037.74,0,0.0011,0,0,0,0,0,0
149.171.126.3:62501-59.166.0.6:20386,170,86138,506.69,596.56,870529.26,0,0.0989,4,168,4,82,0,0
149.171.126.9:62929-59.166.0.9:21112,94,33480,356.17,526.47,1199269.26,0,0.0279,4,92,4,44,0,0
149.171.126.15:111-175.45.176.2:42485,2,200,100.00,0.00,50000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.5:53-59.166.0.3:37108,4,388,97.00,8.00,366383.38,0,0.0011,0,0,0,0,0,0
149.171.126.5:5190-59.166.0.9:1336,36,3774,104.83,105.47,867187.50,0,0.0044,4,34,4,14,0,0
149.171.126.5:26237-59.166.0.6:55171,136,63408,466.24,582.09,287800.87,1,0.2203,4,134,4,64,0,0
149.171.126.9:26866-59.166.0.3:57229,20,9568,478.40,628.42,43034.35,11,0.2223,4,18,4,4,0,0
149.171.126.9:55734-59.166.0.4:64528,74,20046,270.89,442.44,1831186.63,0,0.0109,4,72,4,34,0,0
149.171.126.0:20919-59.166.0.9:14077,20,9568,478.40,628.42,12749.12,39,0.7505,4,18,4,4,0,0
149.171.126.5:53-59.166.0.6:32856,4,388,97.00,8.00,374879.23,0,0.0010,0,0,0,0,0,0
149.171.126.2:21-59.166.0.3:33874,106,8372,78.98,16.17,44382.48,1,0.1886,4,104,4,48,0,0
149.171.126.2:19518-59.166.0.3:52646,20,9568,478.40,628.42,31643.46,15,0.3024,4,18,4,4,0,0
149.171.126.1:8497-59.166.0.7:34043,134,63272,472.18,584.37,2178637.83,0,0.0290,4,132,4,64,0,0
149.171.126.7:22-59.166.0.0:25029,120,15858,132.15,161.11,36045.82,3,0.4399,4,118,4,58,0,0
149.171.126.6:63756-59.166.0.9:1112,94,34828,370.51,529.18,2232707.22,0,0.0156,4,92,4,44,0,0
149.171.126.3:23784-59.166.0.5:25654,94,34828,370.51,529.18,2166189.82,0,0.0161,4,92,4,44,0,0
149.171.126.6:143-59.166.0.7:41297,248,27004,108.89,145.85,46422.16,2,0.5817,4,246,4,118,0,0
149.171.126.7:7750-59.166.0.7:39353,94,34828,370.51,529.18,2206118.96,0,0.0158,4,92,4,44,0,0
149.171.126.4:53-59.166.0.3:15161,4,388,97.00,8.00,354014.60,0,0.0011,0,0,0,0,0,0
149.171.126.6:6881-59.166.0.6:27968,34,3728,109.65,88.55,189094.60,0,0.0197,4,32,4,12,0,0
149.171.126.1:6881-59.166.0.5:37862,34,3728,109.65,88.55,210680.98,0,0.0177,4,32,4,12,0,0
149.171.126.0:25-59.166.0.9:56491,92,41942,455.89,620.06,1415094.98,0,0.0296,4,90,4,36,0,0
149.171.126.5:53-59.166.0.9:7840,4,356,89.00,8.00,340669.86,0,0.0010,0,0,0,0,0,0
149.171.126.8:80-59.166.0.9:19331,1086,1123428,1034.46,676.99,583988.49,1,1.9237,4,1084,4,372,0,0
149.171.126.1:6881-59.166.0.1:51471,34,3728,109.65,88.55,280111.20,0,0.0133,4,32,4,12,0,0
149.171.126.2:143-59.166.0.5:60105,248,26678,107.57,142.86,844534.49,0,0.0316,4,246,4,118,0,0
149.171.126.2:63238-59.166.0.8:49667,14,2428,173.43,254.99,25437.93,7,0.0954,4,12,4,2,0,0
149.171.126.5:80-59.166.0.2:54318,32,12364,386.38,531.87,10347.26,38,1.1949,4,30,4,10,0,0
149.171.126.0:53-59.166.0.5:57063,4,388,97.00,8.00,345811.05,0,0.0011,0,0,0,0,0,0
149.171.126.0:53-59.166.0.4:43893,4,388,97.00,8.00,386069.65,0,0.0010,0,0,0,0,0,0
149.171.126.5:43433-59.166.0.2:54177,14,2372,169.43,245.19,621919.24,0,0.0038,4,12,4,2,0,0
149.171.126.5:56500-59.166.0.7:30785,138,67214,487.06,597.95,2247283.43,0,0.0299,4,136,4,66,0,0
149.171.126.2:9764-59.166.0.0:8749,94,33480,356.17,526.47,1544850.50,0,0.0217,4,92,4,44,0,0
149.171.126.0:53-59.166.0.0:10460,4,356,89.00,8.00,359959.56,0,0.0010,0,0,0,0,0,0
149.171.126.2:59757-59.166.0.8:23223,8,960,120.00,34.64,11690.64,11,0.0821,0,0,0,0,0,0
149.171.126.9:143-59.166.0.6:2600,248,27004,108.89,146.14,16076.65,6,1.6797,4,246,4,118,0,0
149.171.126.8:51538-59.166.0.8:5146,8,952,119.00,33.39,496091.71,0,0.0019,0,0,0,0,0,0
149.171.126.9:53-59.166.0.8:45614,4,388,97.00,8.00,370936.90,0,0.0010,0,0,0,0,0,0
149.171.126.16:514-175.45.176.2:61803,2,270,135.00,0.00,54000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.9:53-59.166.0.9:1128,4,388,97.00,8.00,381889.76,0,0.0010,0,0,0,0,0,0
149.171.126.8:21-59.166.0.7:28091,106,8372,78.98,16.17,250000.00,0,0.0335,4,104,4,48,0,0
149.171.126.1:37618-59.166.0.7:18263,114,50120,439.65,576.77,578752.89,0,0.0866,4,112,4,54,0,0
149.171.126.8:53-59.166.0.1:25389,4,388,97.00,8.00,365004.70,0,0.0011,0,0,0,0,0,0
149.171.126.3:6881-59.166.0.8:27740,34,3728,109.65,88.55,204520.52,0,0.0182,4,32,4,12,0,0
149.171.126.4:43433-59.166.0.3:46350,14,2372,169.43,245.19,18623.35,9,0.1274,4,12,4,2,0,0
149.171.126.8:53015-59.166.0.1:6272,74,20046,270.89,442.44,619889.91,0,0.0323,4,72,4,34,0,0
149.171.126.8:25-59.166.0.9:10958,92,42108,457.70,622.54,96654.24,4,0.4357,4,90,4,36,0,0
149.171.126.6:24012-59.166.0.9:26014,84,25440,302.86,479.14,1242612.22,0,0.0205,4,82,4,38,0,0
149.171.126.15:1723-175.45.176.1:12372,16,3040,190.00,340.94,5388.37,37,0.5642,4,14,4,0,0,0
149.171.126.9:21-59.166.0.8:36311,106,8372,78.98,16.17,354640.57,0,0.0236,4,104,4,48,0,0
149.171.126.3:53-59.166.0.4:31612,4,356,89.00,8.00,378320.94,0,0.0009,0,0,0,0,0,0
149.171.126.7:56852-59.166.0.8:29018,14,2480,177.14,264.08,911094.78,0,0.0027,4,12,4,2,0,0
149.171.126.15:25-175.45.176.1:5861,28,5134,183.36,371.09,4963.65,38,1.0343,4,26,4,0,0,0
149.171.126.9:53-59.166.0.2:61571,4,388,97.00,8.00,364319.25,0,0.0011,0,0,0,0,0,0
149.171.126.3:53-59.166.0.7:54026,4,388,97.00,8.00,383778.44,0,0.0010,0,0,0,0,0,0
149.171.126.8:4077-59.166.0.7:43277,48,7840,163.33,171.02,32231.01,5,0.2432,4,46,4,24,0,0
149.171.126.5:22426-59.166.0.1:24233,138,67062,485.96,597.51,194957.31,2,0.3440,4,136,4,66,0,0
149.171.126.5:25-59.166.0.5:7892,94,42146,448.36,616.96,1981103.69,0,0.0213,4,92,4,36,0,0
149.171.126.3:6881-59.166.0.7:48695,168,124096,738.67,698.23,208772.78,3,0.5944,4,166,4,62,0,0
149.171.126.6:53-59.166.0.9:31630,4,356,89.00,8.00,340344.17,0,0.0010,0,0,0,0,0,0
149.171.126.3:28495-59.166.0.7:30184,58,8784,151.45,181.59,21587.30,7,0.4069,4,56,4,24,0,0
149.171.126.5:6881-59.166.0.1:10156,34,3728,109.65,88.55,17507.44,6,0.2129,4,32,4,12,0,0
149.171.126.2:53-59.166.0.2:46451,4,360,90.00,8.00,352595.49,0,0.0010,0,0,0,0,0,0
149.171.126.3:25-59.166.0.1:46314,94,42274,449.72,618.91,44716.98,10,0.9454,4,92,4,36,0,0
149.171.126.6:5190-59.166.0.6:18372,100,24428,244.28,408.38,26583.03,9,0.9189,4,98,4,48,0,0
149.171.126.3:31667-59.166.0.4:43426,8,976,122.00,37.26,242003.47,0,0.0040,0,0,0,0,0,0
149.171.126.8:21-59.166.0.3:13695,106,8372,78.98,16.17,9388.76,8,0.8917,4,104,4,48,0,0
149.171.126.6:53-59.166.0.2:14857,4,388,97.00,8.00,167241.38,0,0.0023,0,0,0,0,0,0
149.171.126.7:111-59.166.0.3:37593,8,1000,125.00,33.00,216122.76,0,0.0046,0,0,0,0,0,0
149.171.126.8:53-59.166.0.4:9451,4,356,89.00,8.00,317573.60,0,0.0011,0,0,0,0,0,0
149.171.126.0:58514-59.166.0.4:25024,94,34828,370.51,529.18,484543.25,0,0.0719,4,92,4,44,0,0
149.171.126.4:25-59.166.0.9:33153,90,42002,466.69,627.14,68091.88,6,0.6168,4,88,4,36,0,0
149.171.126.0:22-59.166.0.9:53527,220,25218,114.63,121.59,900096.37,0,0.0280,4,218,4,110,0,0
149.171.126.9:111-59.166.0.1:22622,8,1000,125.00,33.00,210881.48,0,0.0047,0,0,0,0,0,0
149.171.126.13:25-175.45.176.2:21375,78,48603,623.12,678.69,14961.32,42,3.2486,4,76,4,14,0,0
149.171.126.2:80-59.166.0.2:3575,30,12228,407.60,542.71,11048.24,38,1.1068,4,28,4,10,0,0
149.171.126.2:15870-59.166.0.1:1963,134,63272,472.18,584.37,2270906.61,0,0.0279,4,132,4,64,0,0
149.171.126.0:53-59.166.0.6:24710,4,388,97.00,8.00,370936.90,0,0.0010,0,0,0,0,0,0
149.171.126.8:22-59.166.0.6:19080,120,15858,132.15,161.11,730749.74,0,0.0217,4,118,4,58,0,0
149.171.126.4:25974-59.166.0.7:65211,20,9568,478.40,628.42,1441832.43,0,0.0066,4,18,4,4,0,0
149.171.126.0:30357-59.166.0.7:53993,138,67062,485.96,597.51,2244678.00,0,0.0299,4,136,4,66,0,0
149.171.126.15:179-175.45.176.2:55352,24,1714,71.42,14.79,2167.17,34,0.7909,4,22,4,0,0,0
149.171.126.4:53-59.166.0.0:43514,4,388,97.00,8.00,331058.02,0,0.0012,0,0,0,0,0,0
149.171.126.6:12626-59.166.0.0:14679,114,50120,439.65,576.77,2276422.76,0,0.0220,4,112,4,54,0,0
149.171.126.3:43200-59.166.0.3:45192,114,50120,439.65,576.77,2298871.66,0,0.0218,4,112,4,54,0,0
149.171.126.6:52545-59.166.0.1:45910,8,968,121.00,35.93,550939.10,0,0.0018,0,0,0,0,0,0
149.171.126.0:53445-59.166.0.2:47840,8,968,121.00,35.93,13228.02,10,0.0732,0,0,0,0,0,0
149.171.126.7:53-59.166.0.3:1905,4,388,97.00,8.00,388000.00,0,0.0010,0,0,0,0,0,0
149.171.126.9:8691-59.166.0.0:9161,172,86274,501.59,594.95,696589.48,0,0.1239,4,170,4,82,0,0
149.171.126.4:53-59.166.0.9:61785,4,388,97.00,8.00,369523.81,0,0.0010,0,0,0,0,0,0
149.171.126.8:25-59.166.0.8:53711,92,42048,457.04,621.61,1940736.64,0,0.0217,4,90,4,36,0,0
149.171.126.3:58466-59.166.0.5:40024,8,976,122.00,37.26,566782.81,0,0.0017,0,0,0,0,0,0
149.171.126.7:25-59.166.0.1:55928,92,42090,457.50,622.26,78264.46,5,0.5378,4,90,4,36,0,0
149.171.126.2:53-59.166.0.4:62527,4,388,97.00,8.00,380765.46,0,0.0010,0,0,0,0,0,0
149.171.126.5:6786-59.166.0.1:42855,20,9568,478.40,628.42,21012.45,23,0.4553,4,18,4,4,0,0
149.171.126.1:80-59.166.0.6:36047,18,2164,120.22,103.27,35401.13,3,0.0611,4,16,4,4,0,0
149.171.126.4:58544-59.166.0.7:61910,58,8520,146.90,159.70,17483.06,8,0.4873,4,56,4,24,0,0
149.171.126.2:39926-59.166.0.1:14244,90,32764,364.04,528.41,2188205.44,0,0.0150,4,88,4,42,0,0
149.171.126.5:53740-59.166.0.3:4804,20,9568,478.40,628.42,2106560.99,0,0.0045,4,18,4,4,0,0
149.171.126.7:53-59.166.0.4:19922,4,388,97.00,8.00,373795.76,0,0.0010,0,0,0,0,0,0
149.171.126.5:56379-59.166.0.7:30682,86,29706,345.42,515.31,1797313.65,0,0.0165,4,84,4,40,0,0
149.171.126.0:2783-59.166.0.0:44613,8,976,122.00,37.26,578541.79,0,0.0017,0,0,0,0,0,0
149.171.126.1:6881-59.166.0.8:43220,34,3728,109.65,88.55,207514.61,0,0.0180,4,32,4,12,0,0
149.171.126.2:5190-59.166.0.8:27168,44,4780,108.64,94.77,5710.30,19,0.8371,4,42,4,18,0,0
149.171.126.9:53-59.166.0.2:53595,4,388,97.00,8.00,340649.69,0,0.0011,0,0,0,0,0,0
149.171.126.14:520-175.45.176.2:55933,2,136,68.00,0.00,45333333.33,0,0.0000,0,0,0,0,0,0
149.171.126.2:6881-59.166.0.2:43116,34,3728,109.65,88.55,267777.62,0,0.0139,4,32,4,12,0,0
149.171.126.8:53-59.166.0.3:55159,4,388,97.00,8.00,378906.25,0,0.0010,0,0,0,0,0,0
149.171.126.15:1723-175.45.176.1:30045,18,3158,175.44,324.07,4130.16,44,0.7646,4,16,4,0,0,0
149.171.126.19:111-175.45.176.3:32216,18,1206,67.00,17.62,956.37,74,1.2610,4,16,4,0,0,0
149.171.126.2:4300-59.166.0.4:1061,90,32764,364.04,528.41,2200107.44,0,0.0149,4,88,4,42,0,0
149.171.126.5:80-59.166.0.1:61964,32,12364,386.38,531.87,9606.14,41,1.2871,4,30,4,10,0,0
149.171.126.6:6881-59.166.0.5:44251,34,3728,109.65,88.55,203637.95,0,0.0183,4,32,4,12,0,0
149.171.126.8:53-59.166.0.3:21854,4,356,89.00,8.00,368148.91,0,0.0010,0,0,0,0,0,0
149.171.126.8:80-59.166.0.9:17619,18,2164,120.22,103.27,566788.89,0,0.0038,4,16,4,4,0,0
149.171.126.7:32571-59.166.0.7:48290,8,984,123.00,38.61,554678.69,0,0.0018,0,0,0,0,0,0
149.171.126.7:36239-59.166.0.5:52815,14,2422,173.00,253.94,794880.21,0,0.0030,4,12,4,2,0,0
149.171.126.11:554-175.45.176.3:24911,18,1576,87.56,75.53,3438.89,26,0.4583,4,16,4,0,0,0
149.171.126.4:53-59.166.0.8:12709,4,356,89.00,8.00,332399.63,0,0.0011,0,0,0,0,0,0
149.171.126.9:5190-59.166.0.3:11353,100,24428,244.28,408.38,23507.38,10,1.0392,4,98,4,48,0,0
149.171.126.2:5190-59.166.0.2:47812,102,24564,240.82,405.09,17659.07,13,1.3910,4,100,4,48,0,0
149.171.126.4:80-59.166.0.3:18604,30,12228,407.60,542.71,12171.35,34,1.0047,4,28,4,10,0,0
149.171.126.6:80-59.166.0.3:32239,18,2156,119.78,102.15,522793.40,0,0.0041,4,16,4,4,0,0
149.171.126.1:56541-59.166.0.3:28662,76,20182,265.55,437.78,209485.06,1,0.0963,4,74,4,34,0,0
149.171.126.5:48236-59.166.0.8:7515,86,29706,345.42,515.31,1599935.37,0,0.0186,4,84,4,40,0,0
149.171.126.2:53-59.166.0.6:2248,4,360,90.00,8.00,362903.23,0,0.0010,0,0,0,0,0,0
149.171.126.5:5190-59.166.0.0:6168,44,4780,108.64,94.77,9228.62,12,0.5180,4,42,4,18,0,0
149.171.126.8:1343-59.166.0.9:43546,134,63272,472.18,584.37,1072352.25,0,0.0590,4,132,4,64,0,0
149.171.126.6:53-59.166.0.1:6106,4,356,89.00,8.00,345631.07,0,0.0010,0,0,0,0,0,0
149.171.126.7:55188-59.166.0.2:29430,86,29706,345.42,515.31,639526.37,0,0.0464,4,84,4,40,0,0
149.171.126.6:25-59.166.0.1:51009,94,42090,447.77,616.15,77681.05,5,0.5418,4,92,4,36,0,0
149.171.126.8:52477-59.166.0.1:29814,94,33480,356.17,526.47,727098.99,0,0.0460,4,92,4,44,0,0
149.171.126.7:53-59.166.0.7:18858,4,356,89.00,8.00,351084.81,0,0.0010,0,0,0,0,0,0
149.171.126.0:35248-59.166.0.8:34515,58,8520,146.90,159.70,18194.55,8,0.4683,4,56,4,24,0,0
149.171.126.8:7860-59.166.0.6:39503,158,79424,502.68,595.48,1264652.96,0,0.0628,4,156,4,76,0,0
149.171.126.4:53-59.166.0.8:7607,4,388,97.00,8.00,350813.74,0,0.0011,0,0,0,0,0,0
149.171.126.2:9467-59.166.0.4:11032,58,8192,141.24,133.55,20262.68,7,0.4043,4,56,4,24,0,0
149.171.126.3:25-59.166.0.7:38523,92,42108,457.70,622.54,252595.97,1,0.1667,4,90,4,36,0,0
149.171.126.7:30439-59.166.0.0:53155,94,33480,356.17,526.47,1195202.06,0,0.0280,4,92,4,44,0,0
149.171.126.6:21615-59.166.0.7:24405,90,32764,364.04,528.41,2178457.45,0,0.0150,4,88,4,42,0,0
149.171.126.2:53-59.166.0.4:16181,4,360,90.00,8.00,351562.50,0,0.0010,0,0,0,0,0,0
149.171.126.5:50688-59.166.0.6:24345,20,9568,478.40,628.42,42878.53,11,0.2231,4,18,4,4,0,0
149.171.126.17:19223-175.45.176.1:63164,2,122,61.00,1.00,13555555.56,0,0.0000,2,0,0,0,0,0
149.171.126.8:32528-59.166.0.6:56844,14,2436,174.00,256.39,17003.69,11,0.1433,4,12,4,2,0,0
149.171.126.6:6881-59.166.0.0:42394,34,3728,109.65,88.55,280342.91,0,0.0133,4,32,4,12,0,0
149.171.126.2:38839-59.166.0.8:34877,146,67812,464.47,579.43,1946662.84,0,0.0348,4,144,4,70,0,0
149.171.126.5:21-59.166.0.2:1404,106,8372,78.98,16.17,10654.83,7,0.7857,4,104,4,48,0,0
149.171.126.0:4840-59.166.0.7:6959,86,29706,345.42,515.31,2165160.35,0,0.0137,4,84,4,40,0,0
149.171.126.1:21556-59.166.0.0:15248,74,20046,270.89,442.44,190843.40,1,0.1050,4,72,4,34,0,0
149.171.126.0:25-59.166.0.1:56131,94,42244,449.40,618.44,1230133.08,0,0.0343,4,92,4,36,0,0
149.171.126.8:143-59.166.0.9:56101,248,27004,108.89,146.14,32189.62,3,0.8389,4,246,4,118,0,0
149.171.126.1:53-59.166.0.1:19945,4,388,97.00,8.00,160995.85,0,0.0024,0,0,0,0,0,0
149.171.126.7:111-59.166.0.0:56833,8,1000,125.00,33.00,179953.21,0,0.0056,0,0,0,0,0,0
149.171.126.8:5190-59.166.0.4:2993,36,3774,104.83,105.47,878491.62,0,0.0043,4,34,4,14,0,0
149.171.126.4:5190-59.166.0.0:3294,44,4780,108.64,94.77,789691.06,0,0.0061,4,42,4,18,0,0
149.171.126.4:25-59.166.0.4:14857,94,42134,448.23,616.78,40551.17,11,1.0390,4,92,4,36,0,0
149.171.126.12:28634-175.45.176.0:42987,16,1138,71.12,26.60,1598.03,47,0.7121,4,14,4,0,0,0
149.171.126.7:21-59.166.0.1:23009,106,8372,78.98,16.17,3226.45,24,2.5948,4,104,4,48,0,0
149.171.126.8:53-59.166.0.0:12138,4,388,97.00,8.00,365692.74,0,0.0011,0,0,0,0,0,0
149.171.126.1:22594-59.166.0.6:25944,146,67812,464.47,579.43,547856.23,0,0.1238,4,144,4,70,0,0
149.171.126.1:18831-59.166.0.8:25852,122,52724,432.16,557.14,2211391.66,0,0.0238,4,120,4,58,0,0
149.171.126.7:6881-59.166.0.4:31913,34,3728,109.65,88.55,206297.38,0,0.0181,4,32,4,12,0,0
149.171.126.9:5190-59.166.0.1:56888,46,4916,106.87,93.05,157953.92,0,0.0311,4,44,4,18,0,0
149.171.126.4:143-59.166.0.1:47954,248,27150,109.48,147.39,18093.49,6,1.5005,4,246,4,118,0,0
149.171.126.8:25-59.166.0.7:4815,94,42184,448.77,617.52,84584.20,5,0.4987,4,92,4,36,0,0
149.171.126.4:42289-59.166.0.5:49120,134,63272,472.18,584.37,2269521.86,0,0.0279,4,132,4,64,0,0
149.171.126.11:111-175.45.176.0:51251,18,1206,67.00,17.62,1367.01,51,0.8822,4,16,4,0,0,0
149.171.126.3:5190-59.166.0.4:15475,46,5268,114.52,96.71,35622.27,3,0.1479,4,44,4,20,0,0
149.171.126.1:32015-59.166.0.4:1339,94,33554,356.96,526.17,1008021.15,0,0.0333,4,92,4,44,0,0
149.171.126.2:6881-59.166.0.7:20272,1314,1141388,868.64,702.36,248147.68,3,4.5996,4,1312,4,468,0,0
149.171.126.5:53-59.166.0.1:46677,4,388,97.00,8.00,363977.49,0,0.0011,0,0,0,0,0,0
149.171.126.7:53-59.166.0.3:54776,4,388,97.00,8.00,359592.22,0,0.0011,0,0,0,0,0,0
149.171.126.5:80-59.166.0.4:13275,1100,1124380,1022.16,681.34,300978.87,3,3.7357,4,1098,4,372,0,0
149.171.126.1:80-59.166.0.1:32294,32,12364,386.38,531.87,12231.90,32,1.0108,4,30,4,10,0,0
149.171.126.9:53-59.166.0.3:19930,4,388,97.00,8.00,357933.58,0,0.0011,0,0,0,0,0,0
149.171.126.8:6881-59.166.0.5:52261,172,124368,723.07,697.43,1733086.22,0,0.0718,4,170,4,62,0,0
149.171.126.5:32107-59.166.0.3:49029,8,968,121.00,35.93,560509.55,0,0.0017,0,0,0,0,0,0
149.171.126.8:143-59.166.0.8:48738,248,26678,107.57,142.86,25754.47,4,1.0359,4,246,4,118,0,0
149.171.126.7:5190-59.166.0.3:47348,44,4780,108.64,94.77,8565.06,12,0.5581,4,42,4,18,0,0
149.171.126.1:21072-59.166.0.6:59010,158,79424,502.68,595.48,1735816.07,0,0.0458,4,156,4,76,0,0
149.171.126.17:34929-175.45.176.1:64740,2,122,61.00,1.00,13555555.56,0,0.0000,2,0,0,0,0,0
149.171.126.0:53740-59.166.0.7:4855,20,9568,478.40,628.42,42964.98,11,0.2227,4,18,4,4,0,0
149.171.126.0:21-59.166.0.7:38247,106,8372,78.98,16.17,14905.26,5,0.5617,4,104,4,48,0,0
149.171.126.0:53-59.166.0.4:50038,4,388,97.00,8.00,340949.03,0,0.0011,0,0,0,0,0,0
149.171.126.1:53-59.166.0.0:4835,4,388,97.00,8.00,374879.23,0,0.0010,0,0,0,0,0,0
149.171.126.2:80-59.166.0.3:19322,18,2164,120.22,103.27,50150.64,2,0.0432,4,16,4,4,0,0
149.171.126.0:80-59.166.0.1:62686,30,12228,407.60,542.71,9320.70,45,1.3119,4,28,4,10,0,0
149.171.126.9:59055-59.166.0.6:47889,122,50272,412.07,550.73,2288732.07,0,0.0220,4,120,4,58,0,0
149.171.126.1:6881-59.166.0.9:10618,34,3728,109.65,88.55,283454.99,0,0.0132,4,32,4,12,0,0
149.171.126.7:80-59.166.0.7:14594,1092,1123836,1029.15,678.90,971603.26,1,1.1567,4,1090,4,372,0,0
149.171.126.5:6881-59.166.0.6:56235,34,3728,109.65,88.55,279648.94,0,0.0133,4,32,4,12,0,0
149.171.126.5:25-59.166.0.5:37590,90,41862,465.13,624.99,93058.51,5,0.4498,4,88,4,36,0,0
149.171.126.0:17644-59.166.0.7:1458,94,33554,356.96,526.17,1708278.18,0,0.0196,4,92,4,44,0,0
149.171.126.4:36272-59.166.0.2:18813,86,29706,345.42,515.31,2144992.42,0,0.0138,4,84,4,40,0,0
149.171.126.7:19101-59.166.0.4:25103,170,86138,506.69,596.56,915777.16,0,0.0941,4,168,4,82,0,0
149.171.126.3:80-59.166.0.2:53522,32,12364,386.38,531.87,12193.92,32,1.0139,4,30,4,10,0,0
149.171.126.8:6881-59.166.0.1:62110,34,3728,109.65,88.55,283196.60,0,0.0132,4,32,4,12,0,0
149.171.126.8:42213-59.166.0.3:6295,170,86138,506.69,596.56,1367660.60,0,0.0630,4,168,4,82,0,0
149.171.126.6:53-59.166.0.8:48139,4,356,89.00,8.00,342967.24,0,0.0010,0,0,0,0,0,0
149.171.126.1:80-59.166.0.0:6656,30,12228,407.60,542.71,10930.00,38,1.1188,4,28,4,10,0,0
149.171.126.1:61439-59.166.0.3:49811,8,976,122.00,37.26,575811.21,0,0.0017,0,0,0,0,0,0
149.171.126.7:80-59.166.0.7:22274,32,12364,386.38,531.87,12294.19,32,1.0057,4,30,4,10,0,0
149.171.126.7:29494-59.166.0.5:49612,134,63272,472.18,584.37,1109315.01,0,0.0570,4,132,4,64,0,0
149.171.126.9:53-59.166.0.8:61026,4,360,90.00,8.00,331797.24,0,0.0011,0,0,0,0,0,0
149.171.126.1:5190-59.166.0.8:24865,48,5404,112.58,95.13,105790.69,1,0.0511,4,46,4,20,0,0
149.171.126.0:46785-59.166.0.2:48837,86,29706,345.42,515.31,1767688.19,0,0.0168,4,84,4,40,0,0
149.171.126.8:4981-59.166.0.3:7056,158,79424,502.68,595.48,777515.64,0,0.1022,4,156,4,76,0,0
149.171.126.0:6881-59.166.0.6:1846,34,3728,109.65,88.55,204767.66,0,0.0182,4,32,4,12,0,0
149.171.126.8:111-59.166.0.1:33914,8,1016,127.00,31.00,225677.48,0,0.0045,0,0,0,0,0,0
