FlowID,Packets,TotalBytes,AvgSize,StdDevSize,BPS,IAT_ms,Duration_s,SYN,ACK,FIN,PSH,RST,URG
149.171.126.8:22-59.166.0.3:64053,56,10098,180.32,226.16,999010.68,0,0.0101,4,54,4,24,0,0
149.171.126.2:6881-59.166.0.0:54410,34,3728,109.65,88.55,205026.67,0,0.0182,4,32,4,12,0,0
149.171.126.5:6881-59.166.0.5:12565,34,3728,109.65,88.55,195942.39,0,0.0190,4,32,4,12,0,0
149.171.126.7:53-59.166.0.5:9894,4,388,97.00,8.00,368821.29,0,0.0011,0,0,0,0,0,0
149.171.126.8:22-59.166.0.1:11533,56,10098,180.32,226.16,21406.18,8,0.4717,4,54,4,24,0,0
149.171.126.5:53-59.166.0.6:6052,4,388,97.00,8.00,381514.26,0,0.0010,0,0,0,0,0,0
149.171.126.4:21-59.166.0.1:46034,106,8372,78.98,16.17,8697.87,9,0.9625,4,104,4,48,0,0
149.171.126.4:6881-59.166.0.5:15908,34,3728,109.65,88.55,1865.48,60,1.9984,4,32,4,12,0,0
149.171.126.0:53-59.166.0.3:47577,4,360,90.00,8.00,349514.56,0,0.0010,0,0,0,0,0,0
149.171.126.6:53-59.166.0.9:55338,4,388,97.00,8.00,358926.92,0,0.0011,0,0,0,0,0,0
10.40.198.10:53-10.40.85.10:44821,4,332,83.00,0.00,66.41,1666,4.9993,0,0,0,0,0,0
149.171.126.0:80-59.166.0.5:43690,30,12228,407.60,542.71,12156.07,34,1.0059,4,28,4,10,0,0
149.171.126.3:36051-59.166.0.7:18703,70,17392,248.46,415.66,1943023.13,0,0.0090,4,68,4,32,0,0
149.171.126.18:179-175.45.176.3:11875,18,1406,78.11,48.86,413.99,199,3.3962,4,16,4,0,0,0
149.171.126.1:38520-59.166.0.5:48597,14,2438,174.14,256.74,15303.98,12,0.1593,4,12,4,2,0,0
149.171.126.6:25-59.166.0.7:23976,92,42016,456.70,621.13,80049.99,5,0.5249,4,90,4,36,0,0
149.171.126.3:29057-59.166.0.5:50515,146,69960,479.18,588.60,2050350.22,0,0.0341,4,144,4,70,0,0
149.171.126.8:11782-59.166.0.0:63188,158,79888,505.62,598.34,2288595.41,0,0.0349,4,156,4,76,0,0
149.171.126.8:143-59.166.0.7:43187,248,26318,106.12,140.73,19569.63,5,1.3448,4,246,4,118,0,0
149.171.126.0:4393-59.166.0.1:5790,38,7696,202.53,240.19,144447.16,1,0.0533,4,36,4,24,0,0
149.171.126.7:13734-59.166.0.3:34437,36,7288,202.44,215.11,1585036.97,0,0.0046,4,34,4,24,0,0
149.171.126.2:6881-59.166.0.8:41163,1670,1459316,873.84,701.89,121952.22,7,11.9663,4,1668,4,594,0,0
149.171.126.9:80-59.166.0.2:21413,32,12364,386.38,531.87,11314.00,35,1.0928,4,30,4,10,0,0
149.171.126.8:22-59.166.0.0:43986,56,10098,180.32,226.16,980293.18,0,0.0103,4,54,4,24,0,0
149.171.126.4:53-59.166.0.1:32128,4,388,97.00,8.00,391919.19,0,0.0010,0,0,0,0,0,0
149.171.126.8:6881-59.166.0.3:53444,34,3728,109.65,88.55,176148.18,0,0.0212,4,32,4,12,0,0
149.171.126.18:179-175.45.176.1:39302,20,5332,266.60,453.52,2136.19,131,2.4960,4,18,4,0,0,0
149.171.126.8:29472-59.166.0.1:36144,138,66490,481.81,591.93,1414831.37,0,0.0470,4,136,4,66,0,0
149.171.126.4:45155-59.166.0.4:38164,98,34556,352.61,516.46,1242127.97,0,0.0278,4,96,4,46,0,0
149.171.126.8:23744-59.166.0.2:55638,86,28714,333.88,501.98,2207410.82,0,0.0130,4,84,4,40,0,0
149.171.126.0:21-59.166.0.4:7968,106,8372,78.98,16.17,328030.72,0,0.0255,4,104,4,48,0,0
149.171.126.1:34044-59.166.0.5:54304,18,9432,524.00,646.53,2959523.06,0,0.0032,4,16,4,4,0,0
149.171.126.4:53-59.166.0.0:57285,4,388,97.00,8.00,348294.43,0,0.0011,0,0,0,0,0,0
149.171.126.9:80-59.166.0.1:61751,30,12228,407.60,542.71,11738.22,35,1.0417,4,28,4,10,0,0
149.171.126.3:12243-59.166.0.4:15941,138,66490,481.81,591.93,776298.89,0,0.0857,4,136,4,66,0,0
149.171.126.9:31886-59.166.0.1:32779,130,57200,440.00,575.17,1531090.23,0,0.0374,4,128,4,62,0,0
149.171.126.2:21-59.166.0.1:17355,106,8370,78.96,16.13,411787.86,0,0.0203,4,104,4,48,0,0
149.171.126.8:58805-59.166.0.4:61063,122,51262,420.18,551.67,1689863.19,0,0.0303,4,120,4,58,0,0
149.171.126.0:6881-59.166.0.6:39280,34,3728,109.65,88.55,207341.49,0,0.0180,4,32,4,12,0,0
149.171.126.1:53-59.166.0.0:6712,4,356,89.00,8.00,348336.59,0,0.0010,0,0,0,0,0,0
149.171.126.9:59576-59.166.0.3:50781,20,9568,478.40,628.42,42840.70,11,0.2233,4,18,4,4,0,0
149.171.126.4:111-59.166.0.8:24278,8,1000,125.00,33.00,201612.90,0,0.0050,0,0,0,0,0,0
149.171.126.1:60496-59.166.0.9:31919,70,16850,240.71,410.46,955107.13,0,0.0176,4,68,4,32,0,0
149.171.126.8:80-59.166.0.3:45381,32,12364,386.38,531.87,10660.41,37,1.1598,4,30,4,10,0,0
149.171.126.3:23782-59.166.0.0:53314,182,91898,504.93,605.64,2139800.22,0,0.0429,4,180,4,88,0,0
149.171.126.1:53-59.166.0.3:6358,4,388,97.00,8.00,400826.45,0,0.0010,0,0,0,0,0,0
149.171.126.3:21-59.166.0.0:63762,106,8372,78.98,16.17,9280.24,8,0.9021,4,104,4,48,0,0
149.171.126.6:80-59.166.0.6:60298,18,2142,119.00,100.36,160029.88,0,0.0134,4,16,4,4,0,0
149.171.126.4:53-59.166.0.2:35185,4,388,97.00,8.00,333907.06,0,0.0012,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.4:29793,34,3728,109.65,88.55,172480.80,0,0.0216,4,32,4,12,0,0
149.171.126.7:5527-59.166.0.3:6763,36,6768,188.00,160.43,1258226.44,0,0.0054,4,34,4,24,0,0
149.171.126.7:27123-59.166.0.4:29299,70,17392,248.46,415.66,1463480.31,0,0.0119,4,68,4,32,0,0
149.171.126.4:52925-59.166.0.6:48379,70,17392,248.46,415.66,1140907.90,0,0.0152,4,68,4,32,0,0
149.171.126.1:53-59.166.0.3:20571,4,360,90.00,8.00,308219.18,0,0.0012,0,0,0,0,0,0
149.171.126.18:179-175.45.176.3:5142,18,1468,81.56,58.58,485.32,177,3.0248,4,16,4,0,0,0
149.171.126.9:43628-59.166.0.8:45801,86,28714,333.88,501.98,669090.06,0,0.0429,4,84,4,40,0,0
149.171.126.2:80-59.166.0.9:54946,32,12364,386.38,531.87,12234.29,32,1.0106,4,30,4,10,0,0
149.171.126.9:57932-59.166.0.1:51660,146,69960,479.18,588.60,247253.04,1,0.2829,4,144,4,70,0,0
149.171.126.2:33910-59.166.0.8:63034,98,34556,352.61,516.46,815134.57,0,0.0424,4,96,4,46,0,0
149.171.126.1:11498-59.166.0.0:11855,100,34692,346.92,512.82,612987.01,0,0.0566,4,98,4,46,0,0
149.171.126.4:22-59.166.0.1:11135,130,27268,209.75,270.69,48711.38,4,0.5598,4,128,4,64,0,0
149.171.126.4:6881-59.166.0.9:42436,34,3728,109.65,88.55,190087.70,0,0.0196,4,32,4,12,0,0
149.171.126.2:22-59.166.0.8:12303,56,10098,180.32,226.16,1474375.82,0,0.0068,4,54,4,24,0,0
149.171.126.2:10712-59.166.0.1:12007,52,8376,161.08,189.43,27010.21,6,0.3101,4,50,4,24,0,0
149.171.126.4:53-59.166.0.1:62209,4,388,97.00,8.00,361940.30,0,0.0011,0,0,0,0,0,0
149.171.126.8:80-59.166.0.3:20684,18,2164,120.22,103.27,548.57,232,3.9448,4,16,4,4,0,0
149.171.126.13:179-175.45.176.0:62766,18,4234,235.22,454.17,4920.32,50,0.8605,4,16,4,0,0,0
149.171.126.2:5190-59.166.0.8:53271,38,3910,102.89,102.99,826463.75,0,0.0047,4,36,4,14,0,0
149.171.126.0:25-59.166.0.4:22421,94,42256,449.53,618.63,1640436.35,0,0.0258,4,92,4,36,0,0
149.171.126.13:21-175.45.176.3:57627,26,2046,78.69,35.64,914.62,89,2.2370,4,24,4,0,0,0
149.171.126.0:53-59.166.0.7:30694,4,388,97.00,8.00,368821.29,0,0.0011,0,0,0,0,0,0
149.171.126.7:23913-59.166.0.1:25290,56,8328,148.71,157.17,26205.00,5,0.3178,4,54,4,24,0,0
149.171.126.3:6881-59.166.0.0:63341,34,3728,109.65,88.55,2315.67,48,1.6099,4,32,4,12,0,0
149.171.126.6:5190-59.166.0.6:27919,46,6968,151.48,227.81,1225250.57,0,0.0057,4,44,4,20,0,0
149.171.126.13:21-175.45.176.3:29950,26,1918,73.77,19.91,780.79,98,2.4565,4,24,4,0,0,0
149.171.126.9:53-59.166.0.6:61541,4,388,97.00,8.00,356290.17,0,0.0011,0,0,0,0,0,0
149.171.126.9:5190-59.166.0.3:25186,24,3708,154.50,212.49,666187.57,0,0.0056,4,22,4,12,0,0
149.171.126.1:6881-59.166.0.3:22840,34,3728,109.65,88.55,195009.68,0,0.0191,4,32,4,12,0,0
149.171.126.2:5190-59.166.0.3:14954,46,6968,151.48,227.81,42913.01,3,0.1624,4,44,4,20,0,0
149.171.126.7:34237-59.166.0.5:14180,8,968,121.00,35.93,624516.13,0,0.0015,0,0,0,0,0,0
149.171.126.2:17350-59.166.0.3:37421,98,35048,357.63,516.28,2208721.96,0,0.0159,4,96,4,46,0,0
149.171.126.1:80-59.166.0.0:55935,32,12364,386.38,531.87,12292.34,32,1.0058,4,30,4,10,0,0
149.171.126.2:21-59.166.0.0:53853,106,8370,78.96,16.13,2098.38,37,3.9888,4,104,4,48,0,0
149.171.126.0:6881-59.166.0.2:14862,550,467018,849.12,702.09,1196423.68,0,0.3903,4,548,4,198,0,0
149.171.126.2:80-59.166.0.0:41781,18,2142,119.00,100.36,520914.40,0,0.0041,4,16,4,4,0,0
149.171.126.16:80-175.45.176.3:61770,430,484396,1126.50,621.07,57154.67,19,8.4752,4,428,4,2,0,0
149.171.126.3:17336-59.166.0.5:19007,8,960,120.00,34.64,413080.90,0,0.0023,0,0,0,0,0,0
149.171.126.13:53-175.45.176.1:48152,2,134,67.00,0.00,33500000.00,0,0.0000,0,0,0,0,0,0
149.171.126.5:53-59.166.0.2:14632,4,360,90.00,8.00,323450.13,0,0.0011,0,0,0,0,0,0
149.171.126.4:6577-59.166.0.7:62316,20,9568,478.40,628.42,14106.85,35,0.6783,4,18,4,4,0,0
149.171.126.3:38117-59.166.0.0:19494,182,91898,504.93,605.64,1902807.69,0,0.0483,4,180,4,88,0,0
149.171.126.4:62846-59.166.0.3:58593,182,91898,504.93,605.64,638145.10,0,0.1440,4,180,4,88,0,0
149.171.126.0:53-59.166.0.6:53669,4,388,97.00,8.00,329651.66,0,0.0012,0,0,0,0,0,0
149.171.126.7:53-59.166.0.2:13925,4,360,90.00,8.00,335820.90,0,0.0011,0,0,0,0,0,0
149.171.126.7:143-59.166.0.8:1611,248,26384,106.39,141.24,34362.00,3,0.7678,4,246,4,118,0,0
149.171.126.1:80-59.166.0.8:64239,32,12364,386.38,531.87,10774.96,37,1.1475,4,30,4,10,0,0
149.171.126.1:53-59.166.0.6:52418,4,360,90.00,8.00,340586.57,0,0.0011,0,0,0,0,0,0
149.171.126.7:53-59.166.0.1:1978,4,388,97.00,8.00,364319.25,0,0.0011,0,0,0,0,0,0
149.171.126.1:53-59.166.0.3:14186,4,360,90.00,8.00,342530.92,0,0.0011,0,0,0,0,0,0
149.171.126.14:111-175.45.176.1:2123,18,1206,67.00,17.62,986.05,71,1.2231,4,16,4,0,0,0
149.171.126.0:80-59.166.0.7:47708,32,12364,386.38,531.87,6363.22,62,1.9430,4,30,4,10,0,0
149.171.126.4:53-59.166.0.9:35771,4,388,97.00,8.00,353048.23,0,0.0011,0,0,0,0,0,0
149.171.126.13:179-175.45.176.1:47783,18,1230,68.33,21.34,1463.87,49,0.8402,4,16,4,0,0,0
149.171.126.4:25-59.166.0.2:35215,98,42966,438.43,615.17,42762.88,10,1.0048,4,96,4,38,0,0
149.171.126.3:53-59.166.0.3:5745,4,356,89.00,8.00,336166.19,0,0.0011,0,0,0,0,0,0
149.171.126.5:25675-59.166.0.3:57356,70,17392,248.46,415.66,1931800.51,0,0.0090,4,68,4,32,0,0
149.171.126.5:22-59.166.0.1:48781,222,25354,114.21,121.12,26035.10,4,0.9738,4,220,4,110,0,0
149.171.126.4:80-59.166.0.2:47269,30,12228,407.60,542.71,11932.54,35,1.0248,4,28,4,10,0,0
149.171.126.2:6881-59.166.0.2:50324,34,3728,109.65,88.55,201633.40,0,0.0185,4,32,4,12,0,0
149.171.126.8:111-59.166.0.5:50111,8,1016,127.00,31.00,218119.36,0,0.0047,0,0,0,0,0,0
149.171.126.3:53-59.166.0.4:61663,4,360,90.00,8.00,344168.26,0,0.0010,0,0,0,0,0,0
149.171.126.8:6881-59.166.0.3:10972,664,571878,861.26,702.39,85973.83,10,6.6518,4,662,4,240,0,0
149.171.126.0:53-59.166.0.6:58607,4,388,97.00,8.00,341850.22,0,0.0011,0,0,0,0,0,0
149.171.126.6:143-59.166.0.4:42820,248,26290,106.01,140.96,65118.58,1,0.4037,4,246,4,118,0,0
149.171.126.5:80-59.166.0.6:57788,32,12364,386.38,531.87,12228.87,32,1.0111,4,30,4,10,0,0
149.171.126.8:53-59.166.0.5:8974,4,356,89.00,8.00,333333.33,0,0.0011,0,0,0,0,0,0
149.171.126.4:6881-59.166.0.7:3973,34,3728,109.65,88.55,1587.15,71,2.3489,4,32,4,12,0,0
149.171.126.4:14548-59.166.0.6:16721,78,22952,294.26,466.85,2105881.27,0,0.0109,4,76,4,36,0,0
149.171.126.2:40667-59.166.0.4:25834,18,9432,524.00,646.53,3214723.93,0,0.0029,4,16,4,4,0,0
149.171.126.9:111-59.166.0.6:9702,8,1016,127.00,31.00,224431.19,0,0.0045,0,0,0,0,0,0
149.171.126.9:143-59.166.0.6:12753,248,26384,106.39,141.24,802384.28,0,0.0329,4,246,4,118,0,0
149.171.126.3:111-59.166.0.2:11788,8,1000,125.00,33.00,217438.57,0,0.0046,0,0,0,0,0,0
149.171.126.2:80-59.166.0.2:1652,18,2164,120.22,103.27,569773.57,0,0.0038,4,16,4,4,0,0
149.171.126.8:53-59.166.0.3:56465,4,356,89.00,8.00,337440.76,0,0.0011,0,0,0,0,0,0
149.171.126.6:25-59.166.0.0:17270,94,42114,448.02,616.49,1734085.48,0,0.0243,4,92,4,36,0,0
149.171.126.10:161-175.45.176.3:52748,2,170,85.00,0.00,56666666.67,0,0.0000,0,0,0,0,0,0
149.171.126.4:53-59.166.0.2:21241,4,388,97.00,8.00,361602.98,0,0.0011,0,0,0,0,0,0
149.171.126.1:28686-59.166.0.2:53589,146,72170,494.32,596.53,880186.36,0,0.0820,4,144,4,70,0,0
149.171.126.5:21-59.166.0.1:53165,106,8372,78.98,16.17,1313.45,60,6.3740,4,104,4,48,0,0
149.171.126.3:54158-59.166.0.9:1580,98,34556,352.61,516.46,1116582.65,0,0.0309,4,96,4,46,0,0
149.171.126.3:43759-59.166.0.6:45981,170,89860,528.59,612.60,637282.37,0,0.1410,4,168,4,82,0,0
149.171.126.1:25-59.166.0.2:1403,94,42238,449.34,618.35,137763.46,3,0.3066,4,92,4,36,0,0
149.171.126.0:12823-59.166.0.7:34457,122,51262,420.18,551.67,2065766.67,0,0.0248,4,120,4,58,0,0
149.171.126.8:111-59.166.0.3:21745,8,1008,126.00,32.03,223305.27,0,0.0045,0,0,0,0,0,0
149.171.126.1:38348-59.166.0.1:44885,182,91898,504.93,605.64,918878.92,0,0.1000,4,180,4,88,0,0
149.171.126.9:5190-59.166.0.5:37521,36,3774,104.83,105.47,836992.68,0,0.0045,4,34,4,14,0,0
149.171.126.9:21-59.166.0.4:14001,106,8372,78.98,16.17,3333.12,23,2.5118,4,104,4,48,0,0
149.171.126.5:143-59.166.0.0:46505,248,26384,106.39,141.24,847896.65,0,0.0311,4,246,4,118,0,0
149.171.126.3:41036-59.166.0.3:3102,20,9568,478.40,628.42,17153.38,29,0.5578,4,18,4,4,0,0
149.171.126.3:53-59.166.0.9:32463,4,360,90.00,8.00,375391.03,0,0.0010,0,0,0,0,0,0
149.171.126.3:5190-59.166.0.9:60096,36,3774,104.83,105.47,920263.35,0,0.0041,4,34,4,14,0,0
149.171.126.4:29094-59.166.0.3:51820,36,6776,188.22,161.24,1407268.95,0,0.0048,4,34,4,24,0,0
149.171.126.9:8741-59.166.0.5:8868,130,57200,440.00,575.17,107521.63,4,0.5320,4,128,4,62,0,0
149.171.126.13:51783-175.45.176.3:40022,2,340,170.00,0.00,34000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.9:33819-59.166.0.3:16137,8,976,122.00,37.26,409224.32,0,0.0024,0,0,0,0,0,0
149.171.126.3:18915-59.166.0.2:61416,8,968,121.00,35.93,610340.48,0,0.0016,0,0,0,0,0,0
149.171.126.0:80-59.166.0.1:58602,32,12364,386.38,531.87,11451.90,34,1.0796,4,30,4,10,0,0
149.171.126.15:80-175.45.176.3:34025,350,411812,1176.61,566.39,101460.04,11,4.0589,4,348,4,4,0,0
149.171.126.4:64808-59.166.0.6:14869,132,57830,438.11,571.46,1377101.49,0,0.0420,4,130,4,62,0,0
149.171.126.4:5190-59.166.0.0:19061,34,4388,129.06,182.83,47583.93,2,0.0922,4,32,4,12,0,0
149.171.126.4:143-59.166.0.9:2901,248,26876,108.37,144.85,667876.05,0,0.0402,4,246,4,118,0,0
149.171.126.0:22-59.166.0.5:24637,56,10098,180.32,226.16,15029.00,12,0.6719,4,54,4,24,0,0
149.171.126.1:53-59.166.0.9:22722,4,388,97.00,8.00,361266.29,0,0.0011,0,0,0,0,0,0
149.171.126.5:53-59.166.0.7:32094,4,388,97.00,8.00,368121.44,0,0.0011,0,0,0,0,0,0
149.171.126.17:80-175.45.176.1:20075,20,7342,367.10,570.14,16769.83,23,0.4378,4,18,4,2,0,0
149.171.126.8:53-59.166.0.8:14899,4,388,97.00,8.00,160862.35,0,0.0024,0,0,0,0,0,0
149.171.126.8:29175-59.166.0.1:51124,130,57200,440.00,575.17,1950155.13,0,0.0293,4,128,4,62,0,0
149.171.126.8:5355-59.166.0.5:42555,36,7104,197.33,195.43,1435151.52,0,0.0050,4,34,4,24,0,0
149.171.126.0:53-59.166.0.9:65459,4,360,90.00,8.00,376175.55,0,0.0010,0,0,0,0,0,0
149.171.126.4:53-59.166.0.2:18816,4,388,97.00,8.00,373076.92,0,0.0010,0,0,0,0,0,0
149.171.126.7:80-59.166.0.7:39967,32,12364,386.38,531.87,9438.99,42,1.3099,4,30,4,10,0,0
149.171.126.0:53706-59.166.0.3:37244,20,9568,478.40,628.42,42901.40,11,0.2230,4,18,4,4,0,0
149.171.126.2:5190-59.166.0.0:2041,36,3774,104.83,105.47,841283.99,0,0.0045,4,34,4,14,0,0
149.171.126.2:6881-59.166.0.3:41838,604,523056,865.99,701.51,1140820.65,0,0.4585,4,602,4,218,0,0
149.171.126.17:8089-175.45.176.1:35721,6,354,59.00,3.00,279.33,253,1.2673,4,4,0,0,0,0
149.171.126.2:111-59.166.0.7:5673,8,1008,126.00,32.03,232472.32,0,0.0043,0,0,0,0,0,0
149.171.126.9:33293-59.166.0.7:10092,130,57200,440.00,575.17,2292125.83,0,0.0250,4,128,4,62,0,0
149.171.126.2:53-59.166.0.3:42132,4,388,97.00,8.00,377799.42,0,0.0010,0,0,0,0,0,0
149.171.126.18:179-175.45.176.3:4478,18,1474,81.89,59.52,880.64,98,1.6738,4,16,4,0,0,0
149.171.126.5:80-59.166.0.4:21620,1088,1123564,1032.69,677.63,527719.05,1,2.1291,4,1086,4,372,0,0
149.171.126.3:143-59.166.0.8:29245,248,26772,107.95,143.92,23383.46,4,1.1449,4,246,4,118,0,0
149.171.126.8:5190-59.166.0.3:17387,48,7104,148.00,223.63,29066.63,5,0.2444,4,46,4,20,0,0
149.171.126.8:53-59.166.0.1:40842,4,360,90.00,8.00,327570.52,0,0.0011,0,0,0,0,0,0
149.171.126.12:445-175.45.176.2:63564,20,2166,108.30,73.20,2410.09,47,0.8987,4,18,4,0,0,0
149.171.126.7:25-59.166.0.9:51179,94,42238,449.34,618.35,922327.77,0,0.0458,4,92,4,36,0,0
149.171.126.4:38490-59.166.0.9:12958,86,28714,333.88,501.98,1597085.49,0,0.0180,4,84,4,40,0,0
149.171.126.7:53-59.166.0.2:58391,4,388,97.00,8.00,405010.44,0,0.0010,0,0,0,0,0,0
149.171.126.6:143-59.166.0.3:60500,248,26290,106.01,140.96,708300.78,0,0.0371,4,246,4,118,0,0
149.171.126.3:32284-59.166.0.2:15871,14,2432,173.71,255.69,2790.40,67,0.8716,4,12,4,2,0,0
149.171.126.2:22-59.166.0.8:27082,56,10098,180.32,226.16,25135.97,7,0.4017,4,54,4,24,0,0
149.171.126.4:53-59.166.0.7:1887,4,388,97.00,8.00,377431.91,0,0.0010,0,0,0,0,0,0
149.171.126.1:143-59.166.0.7:57653,248,27184,109.61,147.89,747881.59,0,0.0363,4,246,4,118,0,0
149.171.126.6:6881-59.166.0.1:50901,34,3728,109.65,88.55,193692.52,0,0.0192,4,32,4,12,0,0
149.171.126.8:5190-59.166.0.8:33011,36,3774,104.83,105.47,37391.51,2,0.1009,4,34,4,14,0,0
149.171.126.6:6881-59.166.0.6:21452,542,466474,860.65,700.76,1311476.98,0,0.3557,4,540,4,198,0,0
149.171.126.1:53-59.166.0.9:58986,4,388,97.00,8.00,390735.15,0,0.0010,0,0,0,0,0,0
149.171.126.9:5190-59.166.0.8:25089,50,5258,105.16,96.57,306839.40,0,0.0171,4,48,4,22,0,0
149.171.126.0:143-59.166.0.1:42852,248,27184,109.61,147.89,762652.90,0,0.0356,4,246,4,118,0,0
149.171.126.9:53-59.166.0.3:45373,4,388,97.00,8.00,349549.55,0,0.0011,0,0,0,0,0,0
149.171.126.8:6881-59.166.0.0:33510,34,3728,109.65,88.55,280237.54,0,0.0133,4,32,4,12,0,0
149.171.126.2:12542-59.166.0.1:41588,130,57200,440.00,575.17,2209176.58,0,0.0259,4,128,4,62,0,0
149.171.126.5:12651-59.166.0.4:34088,86,28714,333.88,501.98,542736.17,0,0.0529,4,84,4,40,0,0
149.171.126.5:31638-59.166.0.8:32344,130,57694,443.80,573.98,1422.46,314,40.5594,4,128,4,62,0,0
149.171.126.6:50595-59.166.0.4:47519,78,22952,294.26,466.85,1505345.31,0,0.0152,4,76,4,36,0,0
149.171.126.8:111-59.166.0.2:29430,8,1016,127.00,31.00,162794.42,0,0.0062,0,0,0,0,0,0
149.171.126.15:80-175.45.176.3:43083,74,69987,945.77,694.04,49996.54,19,1.3998,4,72,4,0,0,0
149.171.126.9:19232-59.166.0.6:65390,122,51262,420.18,551.67,744232.64,0,0.0689,4,120,4,58,0,0
149.171.126.18:6129-175.45.176.0:38248,28,16106,575.21,680.15,60054.22,9,0.2682,4,26,4,0,0,0
149.171.126.1:6881-59.166.0.7:31773,1146,1000382,872.93,701.07,104029.36,8,9.6163,4,1144,4,412,0,0
149.171.126.2:53-59.166.0.0:25996,4,388,97.00,8.00,367772.51,0,0.0011,0,0,0,0,0,0
149.171.126.9:21-59.166.0.4:4718,106,8370,78.96,16.13,404367.36,0,0.0207,4,104,4,48,0,0
149.171.126.8:32492-59.166.0.2:53045,8,968,121.00,35.93,4627.88,29,0.2092,0,0,0,0,0,0
149.171.126.5:35582-59.166.0.4:35996,98,34556,352.61,516.46,1823343.18,0,0.0190,4,96,4,46,0,0
149.171.126.6:5190-59.166.0.6:28738,46,6968,151.48,227.81,1162301.92,0,0.0060,4,44,4,20,0,0
149.171.126.3:30857-59.166.0.3:44420,14,2426,173.29,254.64,52327.34,3,0.0464,4,12,4,2,0,0
149.171.126.1:5190-59.166.0.0:1714,36,3774,104.83,105.47,41086.50,2,0.0919,4,34,4,14,0,0
149.171.126.7:13399-59.166.0.4:19584,8,952,119.00,33.39,571771.77,0,0.0017,0,0,0,0,0,0
149.171.126.5:11531-59.166.0.6:40368,36,7288,202.44,215.11,1490998.36,0,0.0049,4,34,4,24,0,0
149.171.126.6:53-59.166.0.4:34218,4,388,97.00,8.00,340649.69,0,0.0011,0,0,0,0,0,0
149.171.126.7:51638-59.166.0.5:50894,130,60684,466.80,584.62,2092407.42,0,0.0290,4,128,4,62,0,0
149.171.126.6:43683-59.166.0.0:45700,170,83182,489.31,599.86,2368238.24,0,0.0351,4,168,4,82,0,0
149.171.126.0:42277-59.166.0.7:15542,70,16850,240.71,410.46,1135062.31,0,0.0148,4,68,4,32,0,0
149.171.126.8:80-59.166.0.3:49456,1090,1123700,1030.92,678.27,946205.16,1,1.1876,4,1088,4,372,0,0
149.171.126.1:80-59.166.0.1:44327,32,12364,386.38,531.87,11650.62,34,1.0612,4,30,4,10,0,0
149.171.126.6:6881-59.166.0.4:39638,1386,1207958,871.54,702.33,115919.18,7,10.4207,4,1384,4,494,0,0
149.171.126.0:47096-59.166.0.8:3589,20,9568,478.40,628.42,42780.17,11,0.2237,4,18,4,4,0,0
149.171.126.3:3363-59.166.0.6:43320,170,83182,489.31,599.86,2237458.64,0,0.0372,4,168,4,82,0,0
149.171.126.6:5190-59.166.0.9:52479,52,5394,103.73,94.96,31873.78,3,0.1692,4,50,4,22,0,0
149.171.126.2:15683-59.166.0.7:38243,70,16850,240.71,410.46,2109942.40,0,0.0080,4,68,4,32,0,0
149.171.126.19:111-175.45.176.2:3112,2,200,100.00,0.00,25000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.1:80-59.166.0.5:8717,1094,1123972,1027.40,679.52,445901.90,2,2.5207,4,1092,4,372,0,0
149.171.126.7:53-59.166.0.4:5378,4,388,97.00,8.00,376699.03,0,0.0010,0,0,0,0,0,0
149.171.126.8:111-59.166.0.6:1344,8,1016,127.00,31.00,216216.22,0,0.0047,0,0,0,0,0,0
149.171.126.8:143-59.166.0.7:44348,248,26384,106.39,141.24,14716.98,7,1.7928,4,246,4,118,0,0
149.171.126.7:53-59.166.0.4:49000,4,388,97.00,8.00,392315.47,0,0.0010,0,0,0,0,0,0
149.171.126.5:53-59.166.0.3:38830,4,388,97.00,8.00,405010.44,0,0.0010,0,0,0,0,0,0
149.171.126.3:25-59.166.0.5:57139,94,42114,448.02,616.49,880824.90,0,0.0478,4,92,4,36,0,0
149.171.126.9:6881-59.166.0.1:1164,680,572966,842.60,704.41,92289.92,9,6.2083,4,678,4,240,0,0
149.171.126.5:51980-59.166.0.2:8765,146,72170,494.32,596.53,1445771.06,0,0.0499,4,144,4,70,0,0
149.171.126.7:25-59.166.0.5:9885,94,42036,447.19,615.39,1929053.28,0,0.0218,4,92,4,36,0,0
149.171.126.6:27064-59.166.0.1:54919,98,35048,357.63,516.28,371724.03,0,0.0943,4,96,4,46,0,0
149.171.126.6:53-59.166.0.2:4930,4,360,90.00,8.00,347826.09,0,0.0010,0,0,0,0,0,0
149.171.126.18:179-175.45.176.1:5787,44,35354,803.50,715.41,33218.02,24,1.0643,4,42,4,0,0,0
149.171.126.9:53643-59.166.0.3:42502,8,960,120.00,34.64,375733.86,0,0.0026,0,0,0,0,0,0
149.171.126.7:25-59.166.0.1:12638,90,41966,466.29,626.57,39539.31,11,1.0614,4,88,4,36,0,0
149.171.126.4:80-59.166.0.1:35224,32,12364,386.38,531.87,11089.91,35,1.1149,4,30,4,10,0,0
149.171.126.1:59082-59.166.0.1:61941,146,72170,494.32,596.53,601562.04,0,0.1200,4,144,4,70,0,0
149.171.126.9:111-59.166.0.8:7610,8,1008,126.00,32.03,217945.95,0,0.0046,0,0,0,0,0,0
